sample_name,reference,northing,easting,location,suite,rock_name,rock_group,rock_origin,core,sio2,al2o3,fe2o3_tot,feo_tot,mno,mgo,cao,na2o,k2o,tio2,p2o5,so3,loi,sro,bao,nio,fe2o3,feo,cr2o3,ba_ppm,ce_ppm,co_ppm,cr_ppm,cu_ppm,ga_ppm,la_ppm,nb_ppm,nd_ppm,ni_ppm,pb_ppm,rb_ppm,sc_ppm,sr_ppm,th_ppm,u_ppm,v_ppm,y_ppm,zn_ppm,zr_ppm,Quartz_norm,Albite_norm,Anorthite_norm,Orthoclase_norm,Nepheline_norm,Leucite_norm,Kalsilite_norm,Corundum_norm,Diopside_norm,Enstatite_norm,Wollastonite_norm,Olivine_norm,Larnite_norm,Acmite_norm,K2SiO3_norm,Na2SiO3_norm,Rutile_norm,Ilmenite_norm,Magnetite_norm,Hematite_norm,Apatite_norm,Zircon_norm,Perovskite_norm,Chromite_norm,Sphene_norm,Pyrite_norm,Halite_norm,Fluorite_norm,Anhydrite_norm,Na2SO4_norm,Calcite_norm,Na2CO3_norm,Total_norm,quartz,orthoclase,plagioclase,perthite,biotite,hornblende,clinopyroxene,orthopyroxene,olivine,spinel,epidote,zircon,Score_1,Score_2,Score_3,Score_4,Score_5,Score_6,Score_7,rock_type
GJ-127,johnson_1991,,,fitzgerald_peaks,<undefined>,granite,igneous,plutonic,0,68.97,14.21,NaN,<undefined>,0.04,0.51,2.44,5.37,4.92,0.36,0.12,NaN,0.62,,,,2,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.94898495,46.82362333,0.134083915,30.66355782,0,0,0,0,5.42511563,0,1.200522016,0,0,0,0,0,0,0.388616316,0.180669578,0,0.234575223,0,0,0,0,0,0,0,0,0,0,0,99.99,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,trachydacite
DB-013,Brett(1998),-32.170423,140.0449833,<undefined>,<undefined>,enclave,igneous,plutonic,0,65.46,13.98,4.01,<undefined>,0.04,5.98,0.13,5.34,3.32,0.28,0.02,0.01,0.43,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.94841179,48.49236662,0.524678991,21.58077073,0,0,0,1.008714728,0,16.69233063,0,0,0,0,0,0,0,0.31524484,0.377807725,0,0.040775783,0,0,0,0,0,0,0,0,0.018641036,0,0,100.01,0,0,0,0,0,0,0,0,0,0,0,0,1.7800601346457,2.76291588243974,-0.787058145272115,-0.0154084321219857,0.940971377317105,1.6017756170638,2.53056776637933,trachydacite
FR-ky124,Robinson(2014),23 49'48.87'' N ,43 15'16.56'' E,saudi_arabia,al_khushaymiyah,rhyodacite,igneous,volcanic,0,70.93,15.47,0.76,NaN,0.01,0.28,1.63,5.32,3.53,0.1,0.03,0.01,1.17,,,,NaN,NaN,,851,24,64,1,1,25,9,3,12,0,27,93,2.2,552,5,2,7,1,41,91,22.39276288,46.21369834,7.580449717,22.29627263,0,0,0,0,0.197809111,1.095448601,0,0,0,0,0,0,0,0.107620844,0.068445751,0,0.058465546,0.010793864,0,0.000113823,0,0,0,0,0,0.017818719,0,0,100.01,15,40,40,0,0,0,0,0,0,0,0,0,9.89703263145643,0.199351047346788,-1.61455541035353,-1.26948289152485,0.457182044247134,1.06972720282478,2.33381737892665,rhyolite
FR-ky126,Robinson(2014),23 49'43.33'' N ,43 15'36.21'' E,saudi_arabia,al_khushaymiyah,rhyodacite,igneous,volcanic,0,71.63,15.18,0.78,NaN,0.01,0.28,1.64,5.24,3.31,0.1,0.03,0.01,1.19,,,,NaN,NaN,,720,24,42,2,2,26,10,3.4,9,0,27,90,2,516,6.5,3.4,7,2,41,98,24.37475844,45.48372988,7.812860627,20.85941382,0,0,0,0,0.061279915,1.17754976,0,0,0,0,0,0,0,0.107548331,0.070199624,0,0.058426153,0.011616329,0,0.000227493,0,0,0,0,0,0.017806713,0,0,100.01,15,40,40,0,0,0,0,0,0,0,0,0,10.4600833461873,0.615361082678995,-1.33914051475307,-1.22366077406754,0.453624601752629,1.03407831741706,2.08892349670598,rhyolite
FR-ky125,Robinson(2014),23 49'31.31" N,43 15'33.00" E,saudi_arabia,al_khushaymiyah,rhyodacite,igneous,volcanic,0,71.33,15.09,0.74,NaN,0.01,0.27,1.72,5.22,3.36,0.1,0.03,0.01,1.26,,,,NaN,NaN,,740,24,52,1,2,26,8,4.1,8,0,28,91,2.3,526,5.1,2.1,7,1.5,42,94,24.08982167,45.46275429,7.538307647,21.24956176,0,0,0,0,0.531747469,0.901245128,0,0,0,0,0,0,0,0.107909724,0.066823437,0,0.058622481,0.011179634,0,0.000114129,0,0,0,0,0,0.017866549,0,0,100.01,15,40,40,0,0,0,0,0,0,0,0,0,10.2127324567469,0.541812375988663,-1.35525894177602,-1.40329327380538,0.417026983193268,1.04387016854587,2.13524002240375,rhyolite
GJ-045,johnson_1991,,,widgiemooltha,erayinia_granitoid_complex,syenite,igneous,plutonic,0,65.84,16.67,NaN,<undefined>,0.08,0.45,1.74,5.22,5.94,0.35,0.13,NaN,0.37,,,,2,0.43,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.225325197,45.45275511,4.405665814,36.96963201,0,0,0,0,2.186122095,1.905369194,0,0,0,0,0,0,0,0.377300878,0.223530032,0,0.253773042,0,0,0,0,0,0,0,0,0,0,0,99.99,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,trachyte
FR-md95,Robinson(2014),20 24'40.78' N ,44 14'05.02'' E,saudi_arabia,al_hafoor,granodiorite,igneous,plutonic,0,69.69,16.09,1.59,NaN,0.03,0.85,2.56,5.12,2.75,0.27,0.1,0.02,0.68,,,,NaN,NaN,,989,28,73,11,2,19,13,2.5,11,2,21,69,3.2,1024,5.4,2.8,28,2.2,31,105,22.17085926,44.50448577,12.10109211,17.54164067,0,0,0,0.073322127,0,2.989058968,0,0,0,0,0,0,0,0.291125213,0.14346623,0,0.195253315,0.012477986,0,0.001254418,0,0,0,0,0,0.035704761,0,0,100.01,0,0,0,0,0,0,0,0,0,0,0,0,8.3656139159165,-0.243473844557673,-1.64232965160916,-0.530431266597312,0.53114800171943,0.877339484150841,1.63933186946144,rhyolite
FR-ad196,Robinson(2014),24 17'52.51'' N ,38 24'43.74'' E,saudi_arabia,admar,syenite,igneous,plutonic,0,60.68,18.45,3.54,NaN,0.07,1.01,2.27,5.1,5.91,0.93,0.24,0.02,0.31,,,,NaN,NaN,,2886,91,56,2,2,16,49,6.2,37,1,16,41,8.6,884,1.7,1.5,47,11,51,911,0.369870248,45.07353241,9.427021224,38.61089091,0,0,0,0,0.334109815,4.347730061,0,0,0,0,0,0,0,1.018260422,0.32435133,0,0.475849392,0.109934357,0,0.0002316,0,0,0,0,0,0.03625651,0,0,100.02,0,80.869,3.011,0,8.119,8,0,0,0,0,0,0,0.296942948139884,-5.02066909584323,-2.65692718951571,-0.813765053701595,0.511849232924089,0.418311653803435,5.06768266167948,trachyte
FR-ad197,Robinson(2014),24 17'52.79'' N ,38 24'43.43'' E,saudi_arabia,admar,syenite,igneous,plutonic,0,61.04,18.56,3.31,NaN,0.06,0.94,2.17,5.1,6.04,0.84,0.2,0.02,0.32,,,,NaN,NaN,,2910,108,37,3,6,16,56,7.3,41,2,18,41,7.1,900,1.7,2.8,47,12,48,797,0.499385654,44.91934338,9.306886643,39.31040596,0,0,0,0,0.238182398,4.10366458,0,0,0,0,0,0,0,0.916625411,0.302257514,0,0.395207306,0.095853963,0,0.000346232,0,0,0,0,0,0.036134553,0,0,100,0,77.464,8.554,0,7,6.92,0,0,0,0,0,0,0.711877159329479,-4.95415661054052,-2.82978463349022,-0.789809957293267,0.450117201906141,0.407744909085609,5.18399967399694,trachyte
GJ-037,johnson_1991,,,kurnalpi,<undefined>,quartz_monzonite,igneous,plutonic,0,68.67,15.42,NaN,<undefined>,0.03,0.52,1.83,5.08,5.05,0.24,0.09,NaN,0.8,,,,1.8,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.5480939,44.21405948,4.253668114,31.41623874,0,0,0,0,2.749524316,1.221701459,0,0,0,0,0,0,0,0.258603942,0.162305378,0,0.175609809,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,trachydacite
FR-ad194,Robinson(2014),24 17'53.09'' N ,38 24'43.55'' E,saudi_arabia,admar,syenite,igneous,plutonic,0,60.82,18.37,3.24,NaN,0.07,0.93,2.27,5.08,5.99,0.89,0.24,0.02,0.31,,,,NaN,NaN,,2936,81,39,2,3,16,45,6.8,33,2,16,41,8.3,894,0.6,1.6,44,12,49,907,0.672076504,44.9261947,9.060202481,39.16317522,0,0,0,0,0.589466426,3.823078569,0,0,0,0,0,0,0,0.975084035,0.297052735,0,0.476152033,0.10952127,0,0.000231748,0,0,0,0,0,0.036279569,0,0,100.02,0,81.111,3.616,0,7.773,7.5,0,0,0,0,0,0,0.529083786956266,-4.94800301003519,-2.79772402055167,-1.02784033922274,0.458776431741362,0.410229679889613,5.12332666313976,trachyte
FR-ad195,Robinson(2014),24 17'52.63'' N ,3824'44.39'' E,saudi_arabia,admar,syenite,igneous,plutonic,0,61.18,18.49,3.14,NaN,0.06,0.87,2.18,5.06,6.12,0.85,0.22,0.01,0.31,,,,NaN,NaN,,2981,103,48,0,2,17,55,8.1,40,2,17,41,8.3,900,2.2,1,42,10,46,858,0.800821375,44.61990376,9.009745069,39.82926446,0,0,0,0,0.383169115,3.714407652,0,0,0,0,0,0,0,0.927169022,0.286619768,0,0.434555279,0.103149332,0,0,0,0,0,0,0,0.018060097,0,0,100.01,0,79.654,3.572,0,8.77,8,0,0,0,0,0,0,0.902662565119868,-4.89561142113682,-2.87428747875349,-0.925296152690896,0.42961961930413,0.36010102902211,5.24355038478362,trachyte
DB-003,Brett(1998),-32.209339,139.942695,<undefined>,<undefined>,granite,igneous,plutonic,0,75.06,13.96,1.33,<undefined>,0.02,0.37,0.51,5.03,3.09,0.11,0.07,0.01,0.42,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.13489482,43.40894841,2.009912371,19.0899261,0,0,0,1.071503095,0,1.894535574,0,0,0,0,0,0,0,0.117706255,0.119095404,0,0.135639837,0,0,0,0,0,0,0,0,0.017716868,0,0,100,18.94,64.108,13.093,0,3.859,0,0,0,0,0,0,0,13.1117077997034,2.55885589475884,0.204044769312862,-0.628048425038286,0.540414005142442,0.909389754340447,1.79065994989266,rhyolite
FR-md93,Robinson(2014),20 24'40.92'' N ,44 14'07.05'' E,saudi_arabia,al_hafoor,granodiorite,igneous,plutonic,0,69.43,16.03,1.6,NaN,0.03,0.83,2.51,5.02,2.73,0.27,0.1,0.02,0.63,,,,NaN,NaN,,994,31,70,11,2,19,12,3.3,11,2,19,69,4,1030,3.7,3.1,28,2.5,32,102,22.8405759,43.88890366,11.93000111,17.52143095,0,0,0,0.220962798,0,2.973714082,0,0,0,0,0,0,0,0.292832593,0.14521522,0,0.19639843,0.012192562,0,0.001261775,0,0,0,0,0,0.035914161,0,0,100.02,0,0,0,0,0,0,0,0,0,0,0,0,8.1386913194608,-0.323149997841261,-1.62282116406893,-0.650496546787375,0.455162016929599,0.823442721078875,1.61135219347358,rhyolite
MH-13,hoesni_1985,,,monarto,monarto_granites,pegmatite,igneous,plutonic,0,73.38,14.31,NaN,<undefined>,0.01,0.45,1.13,4.98,3.15,0.2,0.13,NaN,NaN,,,,0.38,0.8,,1230,71,NaN,NaN,NaN,NaN,NaN,10.5,19,NaN,NaN,102,3.9,266,NaN,NaN,12,8.4,NaN,146,29.7920672,43.44013416,4.737445914,20.14994596,0,0,0,0.571071947,0,0.942334374,0,0,0,0,0,0,0.121275281,0.012153777,0,0,0.254022387,0.01736354,0,0,0,0,0,0,0,0,0,0,100.01,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,rhyolite
MD-021,dove_1997,-32.542502,133.851203,point_brown,st_peter_suite,mafic_dyke,igneous,plutonic,0,55.31,18.41,7.721,<undefined>,0.18,2.96,5.15,4.96,2.97,0.89,0.35,0.02,0.63,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,45.61460745,19.9395282,19.58444837,0,0,0,0,2.811057722,3.807293696,0,5.725349338,0,0,0,0,0,1.016496738,0.737948476,0,0.723879685,0,0,0,0,0,0,0,0,0.037820395,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-6.36377506167986,-6.09701528750017,-0.811517051910557,0.875702027844045,0.431550136882065,1.05155987115621,2.49949524169616,trachyandesite
FR-ky130,Robinson(2014),23 49'33.49'' N ,43 11'10.33'' E,saudi_arabia,al_khushaymiyah,quartz_monzonite,igneous,plutonic,0,63.57,17.91,2.84,NaN,0.04,1.02,2.72,4.96,4.56,0.47,0.23,0.01,0.43,,,,NaN,NaN,,1907,35,58,5,0,18,21,4.7,8,2,22,107,3.3,687,18,3.7,32,9.1,35,803,8.746793929,43.79768614,12.11383638,29.60062028,0,0,0,0.144837754,0,4.34963478,0,0,0,0,0,0,0,0.513704291,0.259758747,0,0.455224401,0.096731969,0,0.000577988,0,0,0,0,0,0.018096535,0,0,100.01,25.891,0,0,66.899,7.21,0,0,0,0,0,0,0,2.8831089367531,-3.51193393396181,-2.54229844887623,-0.551746821238846,0.258951938241152,0.570883122080088,3.63452695006634,trachydacite
FR-ky129,Robinson(2014),23 49'39.69'' N ,43 11'42.07'' E,saudi_arabia,al_khushaymiyah,quartz_monzonite,igneous,plutonic,0,64.18,17.72,2.73,NaN,0.04,0.96,2.56,4.96,4.71,0.45,0.2,0.01,0.39,,,,NaN,NaN,,1982,35,71,4,0,18,20,4.8,10,2,22,107,2.2,673,16,4.8,29,10,32,694,9.154722584,43.61123572,11.46730536,30.45101329,0,0,0,0.050375189,0,4.124248972,0,0,0,0,0,0,0,0.489775769,0.248647407,0,0.394182318,0.083249838,0,0.000460446,0,0,0,0,0,0.018020418,0,0,100,16.508,0,0,71.111,12.381,0,0,0,0,0,0,0,3.45387742401596,-3.21351255468828,-2.42059717919806,-0.585194409502123,0.261039823464045,0.56161919722768,3.76081192371667,trachydacite
GJ-105,johnson_1991,,,red_hill_north,<undefined>,granite,igneous,plutonic,0,71.4,13.97,NaN,<undefined>,0.07,0.25,1.31,4.94,5.1,0.23,0.09,NaN,0.18,,,,0.91,0.38,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.85968193,42.81303722,0.856326068,31.59276633,0,0,0,0,3.32701854,0,0.00949959,0,0,0,0,0,0,0.246777979,0.11962449,0,0.17486522,0,0,0,0,0,0,0,0,0,0,0,99.99,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,rhyolite
MD-014,dove_1997,-32.906988,134.060311,point_westall,st_peter_suite,granodiorite,igneous,plutonic,0,68.36,16.75,2.03,<undefined>,0.07,0.64,2.43,4.87,3.647,0.25,0.082,NaN,0.47,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.40389039,42.51719036,11.2825059,22.75829537,0,0,0,0.386413565,0,3.036893128,0,0,0,0,0,0,0,0.270212269,0.183610536,0,0.160494912,0,0,0,0,0,0,0,0,0,0,0,100,20,20,50,NaN,5,5,0,0,0,0,0,0,7.26062855734114,-1.26640845556685,-1.76890656846924,-0.383668080588728,0.265331778508644,0.59263436137384,2.5629360697696,trachydacite
DH-GA,henstridge_1970,,,gip_gip_rocks,<undefined>,granite,igneous,plutonic,0,76.25,12.9,2.4,<undefined>,0.06,0,0.9,4.74,2.85,0.91,0,NaN,0.3,,,,NaN,NaN,,502,NaN,NaN,NaN,NaN,3.8,19.2,NaN,NaN,NaN,NaN,92,NaN,61,14.9,NaN,NaN,NaN,NaN,NaN,34.84864823,40.56907521,4.305689723,17.64157139,0,0,0,0.224060111,0,1.244938698,0,0,0,0,0,0,0,0.964005719,0.212758032,0,0,0,0,0,0,0,0,0,0,0,0,0,99.99,35.967,32.573,31.272,0,0.188,0,0,0,0,0,0,0,13.8791777944772,3.09923176377401,1.97532284451091,-0.563950075642648,1.04317608899141,0.424545923116417,1.48601941483001,rhyolite
JK-GDRP8,Knight(1997),-32.16929,133.553591,rocky_point,st_peter_suite,<undefined>,igneous,plutonic,0,57.4,15.77,9.8,<undefined>,0.23,3.19,6.46,4.71,0.77,0.99,0.46,0.02,0.46,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.008483362,44.19874756,20.78940238,5.181880625,0,0,0,0,6.730322431,12.96975388,0,0,0,0,0,0,0,1.153965864,0.955917359,0,0.970952448,0,0,0,0,0,0,0,0,0.038598271,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-5.49415860439342,-4.0736932395162,2.44525279832688,1.21287707871535,0.52929258122143,1.40336576777103,0.281000648352624,andesite
FR-ao101,Robinson(2014),20 24'40.78" N,44 14'06.56'' E,saudi_arabia,al_hafoor Suite,rhyodacite,igneous,volcanic,0,68.8,15.67,1.67,NaN,0.03,1.21,2.77,4.71,2.96,0.22,0.08,0.01,0.92,,,,NaN,NaN,,723,30,76,51,11,21,13,4.3,9,10,18,70,4.5,620,7.2,2.4,21,3.3,28,104,22.22023936,41.48556264,12.62977872,18.96472654,0,0,0,0,0.438150301,3.713605419,0,0,0,0,0,0,0,0.240117165,0.152529379,0,0.158114928,0.012510452,0,0.005887139,0,0,0,0,0,0.018070934,0,0,100.01,30,30,40,0,5,0,0,0,0,0,0,0,7.38546492443429,-0.0786060772309827,-1.54976046311387,-0.920908487584664,0.227659641274522,0.669501003339075,1.8263694057817,dacite
HF-049,freeman_1995,414907,6452911,<undefined>,<undefined>,<undefined>,igneous,plutonic,0,50.76,13.45,15.48,<undefined>,0.12,5.52,7.76,4.68,0.35,1.48,0.17,0,0.3,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,46.39732357,16.3027991,2.480198218,0,0,0,0,17.19233278,0.396388128,0,13.44563513,0,0,0,0,0,1.816524044,1.589962557,0,0.377842424,0,0,0,0,0,0,0,0,0,0,0,99.99,0,0,0,0,0,0,0,0,0,0,0,0,-13.8868264104372,-4.45231652185042,6.45515402842435,1.80165135661755,0.758694767512623,2.12428983624988,0.234615236566046,trachybasalt
GJ-120,johnson_1991,,,red_hill_south,<undefined>,syenite,igneous,plutonic,0,63.31,14.42,NaN,<undefined>,0.13,1.73,3.79,4.67,7.06,0.08,0.48,NaN,0.34,,,,2.73,0.82,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.973825455,36.47340305,0,44.67283739,0,0,0,0,10.57381571,2.447232273,0,0,0,0.962542615,0,0.855400133,0,0.087677854,0,0,0.952628399,0,0,0,0,0,0,0,0,0,0,0,99.99,0,90,1,0,0,1,8,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,trachyte
HF-017,freeman_1995,,,<undefined>,<undefined>,dolerite,igneous,plutonic,0,50.25,14.44,13.8,<undefined>,0.09,6.62,5.98,4.65,1.83,1.4,0.15,0.01,0.73,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,37.3860434,14.4319629,12.78885367,4.436516179,0,0,0,11.55288427,0,0,15.96184203,0,0,0,0,0,1.694609563,1.397839179,0,0.328787455,0,0,0,0,0,0,0,0,0.020041107,0,0,99.99,0,0,0,0,0,0,0,0,0,0,0,0,-14.2324436041703,-4.07005797768159,4.24450747543571,1.59718550814064,0.748616166642799,1.77702715367111,1.70269893529196,trachybasalt
FR-ao98,Robinson(2014),20 24'39.90'' N ,44 14'04.79'' E,saudi_arabia,al_hafoor,rhyodacite,igneous,plutonic,0,68.7,15.58,1.71,NaN,0.03,1.26,2.98,4.62,2.98,0.22,0.08,0.01,1.12,,,,NaN,NaN,,708,28,74,50,9,21,13,5,12,9,17,70,4.9,609,5.9,2.3,21,3.3,28,106,22.24524803,40.72724932,12.74228778,19.10124192,0,0,0,0,1.064459521,3.566182581,0,0,0,0,0,0,0,0.240330676,0.156321654,0,0.158255523,0.012762376,0,0.005776837,0,0,0,0,0,0.018087003,0,0,100.02,29.324,23.745,41.698,0,5.233,0,0,0,0,0,0,0,7.25733640540862,-0.0322150971264577,-1.49106898055865,-0.973153179454947,0.173688808646188,0.616026203872858,1.83994720646997,dacite
HF-053,freeman_1995,,,<undefined>,<undefined>,dolerite,igneous,plutonic,0,49.16,15.74,10.88,<undefined>,0.09,7.8,8.03,4.6,0.11,0.8,0.07,0.02,2.72,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,40.42659861,24.52922854,0.779864757,2.797721728,0,0,0,13.04268426,0,0,16.12639372,0,0,0,0,0,0.982375867,1.118029078,0,0.155656801,0,0,0,0,0,0,0,0,0.040662847,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-14.8465672848424,-3.83746461523008,0.753292914404643,1.01605134806464,0.378505113634479,1.90921358860603,-0.0310256576808893,alkalic basalt
FR-hla110,Robinson(2014),21 18'13.29'' N ,43 51'21.78'' E,saudi_arabia,haml,quartz_monzonite,igneous,plutonic,0,68.04,15.96,2.43,NaN,0.06,0.71,2,4.58,4.75,0.33,0.1,0.01,0.41,,,,NaN,NaN,,1280,60,74,4,1,17,29,7,20,2,17,125,6.7,248,11,8.1,20,19,31,277,16.94198698,39.90682144,8.553676114,30.1543665,0,0,0,0,0.407592759,3.255091296,0,0,0,0,0,0,0,0.356269017,0.21953658,0,0.195499872,0.032959683,0,0.000456728,0,0,0,0,0,0.017874924,0,0,100,16.772,63.574,12.229,0,7.426,0,0,0,0,0,0,0,6.81526052766607,-0.974716967359608,-1.05680886990913,-0.833077757392028,0.0966324664304609,0.380656851885533,3.62718523304257,trachydacite
NN-NC7,Neumann(1996),,,mount_painter,british_empire_granite,granite,igneous,plutonic,0,74.9,14.16,0.91,<undefined>,0.01,0.34,1.15,4.57,3.17,0.11,0.06,NaN,0.35,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.20356284,39.47721842,5.148967272,19.57287341,0,0,0,0.849012838,0,1.433030623,0,0,0,0,0,0,0,0.117638397,0.081439352,0,0.116195692,0,0,0,0,0,0,0,0,0,0,0,100.01,52.906,0,46.066,0,1.028,0,0,0,0,0,0,0,13.0899882978777,2.4679079969117,-0.197546170789649,-0.822809778662117,0.271058048267126,0.485292877913929,1.81386949493075,rhyolite
MD-015,dove_1997,-32.906988,134.060311,point_westall,st_peter_suite,granodiorite,igneous,plutonic,0,64.79,16.14,4.153,<undefined>,0.13,1.52,3.57,4.55,3.378,0.56,0.217,0.01,0.32,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.07419811,40.54828444,13.69312981,21.55421201,0,0,0,0,1.78385826,5.889810656,0,0,0,0,0,0,0,0.618901622,0.384089142,0,0.43428586,0,0,0,0,0,0,0,0,0.018298424,0,0,100,35.058,14.829,26.411,0,13.702,10,0,0,0,0,0,0,3.17909594831178,-1.92952157038116,-0.524619018258718,-0.339290573840052,0.22814888384583,0.57057309629802,2.4262890039217,trachydacite
FR-abg173,Robinson(2014),28 44'16.92'' N ,35 19'58.10'' E,saudi_arabia,al_bad_granite,alkali_granite,igneous,plutonic,0,75.99,12.76,0.7,NaN,0.07,0.11,0.33,4.52,4.33,0.05,0,0.01,0.39,,,,NaN,NaN,,30,52,134,2,3,18,22,26,15,0,18,151,2.1,10.4,19,3.4,5,35,32,163,31.94826142,38.78251283,1.58173829,26.6102657,0,0,0,0.03109711,0,0.898426691,0,0,0,0,0,0,0,0.05319687,0.062323326,0,0,0.019113615,0,0.00022505,0,0,0,0,0,0.017615548,0,0,99.99,48.444,0,0,49.57,0.343,0,0,0,0,0,0,0,14.1241197343825,3.4346730722973,0.639727704651693,-1.68377319161248,0.144501405695266,0.540306185811566,2.87754654755829,rhyolite
NN-PP2,Neumann(1996),,,paralana,paralana_granodiorite,granodiorite,igneous,plutonic,0,67.29,16.18,2.77,<undefined>,0.02,1.12,1.84,4.44,4.37,0.55,0.17,NaN,0.56,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.87373161,39.20378907,7.941977816,27.5798643,0,0,0,0.829190314,0,4.380188936,0,0,0,0,0,0,0,0.601221449,0.253389171,0,0.33651394,0,0,0,0,0,0,0,0,0,0,0,99.99,0,0,0,0,0,0,0,0,0,0,0,0,5.89126890567849,-1.10257580562622,-1.11522048009982,-0.582051487293758,0.224246416219977,0.1943060675237,3.28156468898275,trachydacite
MD-008,dove_1997,-32.542502,133.851203,point_brown,st_peter_suite,granite,igneous,plutonic,0,75.18,13.62,0.469,<undefined>,0.16,0.11,0.42,4.44,4.45,0.03,0.01,NaN,0.42,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.05195294,38.2043969,1.948269607,27.36930619,0,0,0,0.508250329,0,0.82393209,0,0,0,0,0,0,0,0.03195848,0.041809427,0,0.019290666,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,13.5494794151677,2.73911141339459,-0.114209172572067,-1.51071140458439,0.0576093364339819,0.36699632647278,3.01997458617904,rhyolite
